"1",0.20875188226834,-0.203776723975381,0.197198165199801,0.209993965685024,-0.204208678001323,0.194421573054221,0.209886811170028,-0.204246967141952,0.194331425668667
"2",0.230513952262453,-0.205184172067612,0.202690368950704,0.229760991613237,-0.210102525144212,0.201750834225648,0.229660938222914,-0.210088107236412,0.201665318518147
"3",0.193800227105347,-0.200245263626934,0.202931727318692,0.192927028621002,-0.201181971218861,0.200973660035517,0.193139844461363,-0.201244705571308,0.201069813358768
"4",0.226611354768026,-0.190831919166751,0.209372636940962,0.225658843800942,-0.194429038555097,0.208726959693678,0.225608954951941,-0.194749344429527,0.209293009572113
"5",0.229351164197345,-0.194228926109883,0.19491575469125,0.22846055496305,-0.192355954897052,0.191617663195564,0.229077520247173,-0.192327676490613,0.190208600167984
"6",0.171959983999042,-0.201751711973061,0.203242747759272,0.171252487233037,-0.204815128377098,0.204997225131817,0.171348360171764,-0.20333810481356,0.204664585129869
"7",0.220675203820022,-0.19951131871736,0.190683187055313,0.219957296100695,-0.198574664285465,0.193338953819665,0.221519530192259,-0.198178841168839,0.193532441089617
"8",0.182326558403194,-0.192787598606583,0.199191497978751,0.183742680374248,-0.1950974717155,0.202318561869659,0.183827748432309,-0.1951616079104,0.202275705420619
"9",0.187661751612078,-0.19610690434044,0.200130019244,0.188988013863426,-0.195948458659748,0.197838309775743,0.188138098126061,-0.195469117985489,0.1981415201191
"10",0.222288885593228,-0.202155610393249,0.19835152163962,0.22309355484062,-0.202010861767252,0.200894054814195,0.221699906598,-0.201652671035433,0.20128127756842
"11",0.167786900880952,-0.199516829616877,0.197444491476646,0.164508682059054,-0.200253454441197,0.199429021889347,0.166398151966528,-0.201475975092101,0.200792264996069
"12",0.17828378109043,-0.199100114328552,0.193004912445865,0.176332274837132,-0.20088506841279,0.197900907526474,0.176039026108238,-0.20030622298488,0.197153693830235
"13",0.183341403688804,-0.196916653173127,0.19350871239207,0.182154889175698,-0.196526499042017,0.197714315449928,0.182617063118601,-0.19646673615836,0.197745698193044
"14",0.180694168077124,-0.200072992387575,0.208055687891146,0.18567528630112,-0.200768097507747,0.200240840722165,0.18171525716426,-0.201984490847381,0.199624343826328
"15",0.18776678513601,-0.191718629763417,0.197770144631986,0.18716439598431,-0.197064090067167,0.195129835738063,0.187720762482697,-0.196923863405799,0.195519611516165
"16",0.214017035769096,-0.198103908941002,0.207845050115352,0.21280698447148,-0.195475018817989,0.2062098963597,0.213676849440951,-0.195369477583149,0.206219032020376
"17",0.203632630413075,-0.205679427014573,0.206395224915385,0.205087420481241,-0.202365407603364,0.207454881786961,0.204006481428451,-0.202101690299756,0.207357354331574
